org,repo,github_url,ai_adoption_date,repo_type
anthropics,rclone,https://github.com/anthropics/rclone,,side
anthropics,redis-py,https://github.com/anthropics/redis-py,,side
anthropics,riegeli-rs,https://github.com/anthropics/riegeli-rs,2026-04-03,side
anthropics,riv2025-long-horizon-coding-agent-demo,https://github.com/anthropics/riv2025-long-horizon-coding-agent-demo,2026-02-16,side
anthropics,rogue-deploy-eval,https://github.com/anthropics/rogue-deploy-eval,,side
anthropics,s5cmd,https://github.com/anthropics/s5cmd,,side
anthropics,sandbox-runtime,https://github.com/anthropics/sandbox-runtime,,side
anthropics,scone-bench,https://github.com/anthropics/scone-bench,,side
anthropics,skills,https://github.com/anthropics/skills,,side
anthropics,sleeper-agents-paper,https://github.com/anthropics/sleeper-agents-paper,,side
anthropics,sse-starlette,https://github.com/anthropics/sse-starlette,,side
anthropics,swift-markdown-ui,https://github.com/anthropics/swift-markdown-ui,,side
anthropics,swift-markdown,https://github.com/anthropics/swift-markdown,,side
anthropics,sycophancy-to-subterfuge-paper,https://github.com/anthropics/sycophancy-to-subterfuge-paper,,side
anthropics,tailscale-hint-extension,https://github.com/anthropics/tailscale-hint-extension,,side
anthropics,terragrunt,https://github.com/anthropics/terragrunt,,side
anthropics,tokio,https://github.com/anthropics/tokio,2026-06-01,side
anthropics,torchtyping,https://github.com/anthropics/torchtyping,,side
anthropics,toy-models-of-superposition,https://github.com/anthropics/toy-models-of-superposition,,side
anthropics,triton,https://github.com/anthropics/triton,,side
anthropics,uplifting-biomolecular-modeling,https://github.com/anthropics/uplifting-biomolecular-modeling,,side
anthropics,xls,https://github.com/anthropics/xls,,side
freeCodeCamp,.github,https://github.com/freeCodeCamp/.github,,side
freeCodeCamp,100DaysOfCode-twitter-bot,https://github.com/freeCodeCamp/100DaysOfCode-twitter-bot,,side
freeCodeCamp,2021-new-coder-survey,https://github.com/freeCodeCamp/2021-new-coder-survey,,side
freeCodeCamp,artemis,https://github.com/freeCodeCamp/artemis,,side
freeCodeCamp,article-webpage-to-markdown-action,https://github.com/freeCodeCamp/article-webpage-to-markdown-action,,side
freeCodeCamp,articles-auto-translate-action,https://github.com/freeCodeCamp/articles-auto-translate-action,,side
freeCodeCamp,awesome-quincy-larson-emails,https://github.com/freeCodeCamp/awesome-quincy-larson-emails,,side
freeCodeCamp,back-end-development-and-apis,https://github.com/freeCodeCamp/back-end-development-and-apis,2026-03-26,side
freeCodeCamp,boilerplate-advancednode,https://github.com/freeCodeCamp/boilerplate-advancednode,,side
freeCodeCamp,boilerplate-bcrypt,https://github.com/freeCodeCamp/boilerplate-bcrypt,,side
freeCodeCamp,boilerplate-book-recommendation-engine,https://github.com/freeCodeCamp/boilerplate-book-recommendation-engine,,side
freeCodeCamp,boilerplate-cat-and-dog-image-classifier,https://github.com/freeCodeCamp/boilerplate-cat-and-dog-image-classifier,,side
freeCodeCamp,boilerplate-demographic-data-analyzer,https://github.com/freeCodeCamp/boilerplate-demographic-data-analyzer,,side
freeCodeCamp,boilerplate-express,https://github.com/freeCodeCamp/boilerplate-express,,side
freeCodeCamp,boilerplate-infosec,https://github.com/freeCodeCamp/boilerplate-infosec,,side
freeCodeCamp,boilerplate-linear-regression-health-costs-calculator,https://github.com/freeCodeCamp/boilerplate-linear-regression-health-costs-calculator,,side
freeCodeCamp,boilerplate-mean-variance-standard-deviation-calculator,https://github.com/freeCodeCamp/boilerplate-mean-variance-standard-deviation-calculator,,side
freeCodeCamp,boilerplate-medical-data-visualizer,https://github.com/freeCodeCamp/boilerplate-medical-data-visualizer,,side
freeCodeCamp,boilerplate-mochachai,https://github.com/freeCodeCamp/boilerplate-mochachai,,side
freeCodeCamp,boilerplate-mongomongoose,https://github.com/freeCodeCamp/boilerplate-mongomongoose,,side
freeCodeCamp,boilerplate-neural-network-sms-text-classifier,https://github.com/freeCodeCamp/boilerplate-neural-network-sms-text-classifier,,side
freeCodeCamp,boilerplate-npm,https://github.com/freeCodeCamp/boilerplate-npm,,side
freeCodeCamp,boilerplate-page-view-time-series-visualizer,https://github.com/freeCodeCamp/boilerplate-page-view-time-series-visualizer,,side
freeCodeCamp,boilerplate-port-scanner,https://github.com/freeCodeCamp/boilerplate-port-scanner,,side
freeCodeCamp,boilerplate-project-american-british-english-translator,https://github.com/freeCodeCamp/boilerplate-project-american-british-english-translator,,side
freeCodeCamp,boilerplate-project-exercisetracker,https://github.com/freeCodeCamp/boilerplate-project-exercisetracker,,side
freeCodeCamp,boilerplate-project-filemetadata,https://github.com/freeCodeCamp/boilerplate-project-filemetadata,,side
freeCodeCamp,boilerplate-project-headerparser,https://github.com/freeCodeCamp/boilerplate-project-headerparser,,side
freeCodeCamp,boilerplate-project-issuetracker,https://github.com/freeCodeCamp/boilerplate-project-issuetracker,,side
freeCodeCamp,boilerplate-project-library,https://github.com/freeCodeCamp/boilerplate-project-library,,side
freeCodeCamp,boilerplate-project-messageboard,https://github.com/freeCodeCamp/boilerplate-project-messageboard,,side
freeCodeCamp,boilerplate-project-metricimpconverter,https://github.com/freeCodeCamp/boilerplate-project-metricimpconverter,,side
freeCodeCamp,boilerplate-project-secure-real-time-multiplayer-game,https://github.com/freeCodeCamp/boilerplate-project-secure-real-time-multiplayer-game,,side
freeCodeCamp,boilerplate-project-stockchecker,https://github.com/freeCodeCamp/boilerplate-project-stockchecker,,side
freeCodeCamp,boilerplate-project-sudoku-solver,https://github.com/freeCodeCamp/boilerplate-project-sudoku-solver,,side
freeCodeCamp,boilerplate-project-timestamp,https://github.com/freeCodeCamp/boilerplate-project-timestamp,,side
freeCodeCamp,boilerplate-project-urlshortener,https://github.com/freeCodeCamp/boilerplate-project-urlshortener,,side
freeCodeCamp,boilerplate-rock-paper-scissors,https://github.com/freeCodeCamp/boilerplate-rock-paper-scissors,,side
freeCodeCamp,boilerplate-sea-level-predictor,https://github.com/freeCodeCamp/boilerplate-sea-level-predictor,,side
freeCodeCamp,boilerplate-SHA-1-password-cracker,https://github.com/freeCodeCamp/boilerplate-SHA-1-password-cracker,,side
freeCodeCamp,CamperChan-discord,https://github.com/freeCodeCamp/CamperChan-discord,,side
freeCodeCamp,campfire-vscode-extension,https://github.com/freeCodeCamp/campfire-vscode-extension,,side
freeCodeCamp,cdn,https://github.com/freeCodeCamp/cdn,,side
freeCodeCamp,challenge-editor,https://github.com/freeCodeCamp/challenge-editor,,side
freeCodeCamp,classroom,https://github.com/freeCodeCamp/classroom,,side
freeCodeCamp,client-config,https://github.com/freeCodeCamp/client-config,,side
freeCodeCamp,coderadio-client,https://github.com/freeCodeCamp/coderadio-client,,side
freeCodeCamp,contribute,https://github.com/freeCodeCamp/contribute,,side
freeCodeCamp,courses-vscode-extension,https://github.com/freeCodeCamp/courses-vscode-extension,,side
freeCodeCamp,crowdin-action,https://github.com/freeCodeCamp/crowdin-action,,side
freeCodeCamp,crowdin-config,https://github.com/freeCodeCamp/crowdin-config,,side
freeCodeCamp,crowdin-glossaries,https://github.com/freeCodeCamp/crowdin-glossaries,,side
freeCodeCamp,curriculum-db,https://github.com/freeCodeCamp/curriculum-db,,side
freeCodeCamp,curriculum-helpers,https://github.com/freeCodeCamp/curriculum-helpers,,side
freeCodeCamp,CurriculumExpansion,https://github.com/freeCodeCamp/CurriculumExpansion,,side
freeCodeCamp,data-science-notebooks,https://github.com/freeCodeCamp/data-science-notebooks,,side
freeCodeCamp,demo-projects-nginx-config,https://github.com/freeCodeCamp/demo-projects-nginx-config,,side
freeCodeCamp,demo-projects,https://github.com/freeCodeCamp/demo-projects,,side
freeCodeCamp,design-style-guide,https://github.com/freeCodeCamp/design-style-guide,,side
freeCodeCamp,design,https://github.com/freeCodeCamp/design,,side
freeCodeCamp,devdocs-nginx-config,https://github.com/freeCodeCamp/devdocs-nginx-config,,side
freeCodeCamp,devdocs,https://github.com/freeCodeCamp/devdocs,,side
freeCodeCamp,devtools,https://github.com/freeCodeCamp/devtools,,side
freeCodeCamp,email-automation,https://github.com/freeCodeCamp/email-automation,,side
freeCodeCamp,error-pages,https://github.com/freeCodeCamp/error-pages,,side
freeCodeCamp,exam-creator,https://github.com/freeCodeCamp/exam-creator,2025-09-26,side
freeCodeCamp,exam-env,https://github.com/freeCodeCamp/exam-env,,side
freeCodeCamp,exam-services,https://github.com/freeCodeCamp/exam-services,,side
freeCodeCamp,fastify-jwt-authz,https://github.com/freeCodeCamp/fastify-jwt-authz,,side
freeCodeCamp,fcc-express-bground-pkg,https://github.com/freeCodeCamp/fcc-express-bground-pkg,,side
freeCodeCamp,fcc-images,https://github.com/freeCodeCamp/fcc-images,,side
freeCodeCamp,forum-theme,https://github.com/freeCodeCamp/forum-theme,,side
freeCodeCamp,freecodecamp-dark-vscode-theme,https://github.com/freeCodeCamp/freecodecamp-dark-vscode-theme,,side
freeCodeCamp,freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,2026-01-27,main
freeCodeCamp,freeCodeCamp.github.io,https://github.com/freeCodeCamp/freeCodeCamp.github.io,,side
freeCodeCamp,freeCodeCampOS,https://github.com/freeCodeCamp/freeCodeCampOS,,side
freeCodeCamp,ghost-workaround-theme,https://github.com/freeCodeCamp/ghost-workaround-theme,,side
freeCodeCamp,hashnode-preview,https://github.com/freeCodeCamp/hashnode-preview,,side
freeCodeCamp,how-to-contribute-to-open-source,https://github.com/freeCodeCamp/how-to-contribute-to-open-source,,side
freeCodeCamp,i18n-curriculum,https://github.com/freeCodeCamp/i18n-curriculum,,side
freeCodeCamp,infra,https://github.com/freeCodeCamp/infra,2026-05-16,side
freeCodeCamp,learn-advanced-bash-by-building-a-kitty-ipsum-translator,https://github.com/freeCodeCamp/learn-advanced-bash-by-building-a-kitty-ipsum-translator,,side
freeCodeCamp,learn-bash-and-sql-by-building-a-bike-rental-shop,https://github.com/freeCodeCamp/learn-bash-and-sql-by-building-a-bike-rental-shop,,side
freeCodeCamp,learn-bash-by-building-a-boilerplate,https://github.com/freeCodeCamp/learn-bash-by-building-a-boilerplate,,side
freeCodeCamp,learn-bash-scripting-by-building-five-programs,https://github.com/freeCodeCamp/learn-bash-scripting-by-building-five-programs,,side
freeCodeCamp,learn-celestial-bodies-database,https://github.com/freeCodeCamp/learn-celestial-bodies-database,,side
freeCodeCamp,learn-git-by-building-an-sql-reference-object,https://github.com/freeCodeCamp/learn-git-by-building-an-sql-reference-object,,side
freeCodeCamp,learn-nano-by-building-a-castle,https://github.com/freeCodeCamp/learn-nano-by-building-a-castle,,side
freeCodeCamp,learn-number-guessing-game,https://github.com/freeCodeCamp/learn-number-guessing-game,,side
freeCodeCamp,learn-periodic-table-database,https://github.com/freeCodeCamp/learn-periodic-table-database,,side
freeCodeCamp,learn-relational-databases-by-building-a-database-of-video-game-characters,https://github.com/freeCodeCamp/learn-relational-databases-by-building-a-database-of-video-game-characters,,side
freeCodeCamp,learn-salon-appointment-scheduler,https://github.com/freeCodeCamp/learn-salon-appointment-scheduler,,side
freeCodeCamp,learn-sql-by-building-a-student-database-part-1,https://github.com/freeCodeCamp/learn-sql-by-building-a-student-database-part-1,,side
freeCodeCamp,learn-sql-by-building-a-student-database-part-2,https://github.com/freeCodeCamp/learn-sql-by-building-a-student-database-part-2,,side
freeCodeCamp,learn-world-cup-database,https://github.com/freeCodeCamp/learn-world-cup-database,,side
freeCodeCamp,loop-protect,https://github.com/freeCodeCamp/loop-protect,,side
freeCodeCamp,loopback-component-passport,https://github.com/freeCodeCamp/loopback-component-passport,,side
freeCodeCamp,math,https://github.com/freeCodeCamp/math,,side
freeCodeCamp,mobile,https://github.com/freeCodeCamp/mobile,,side
freeCodeCamp,near-curriculum,https://github.com/freeCodeCamp/near-curriculum,,side
freeCodeCamp,news-translation-tasks,https://github.com/freeCodeCamp/news-translation-tasks,,side
freeCodeCamp,news,https://github.com/freeCodeCamp/news,,side
freeCodeCamp,nginx-config,https://github.com/freeCodeCamp/nginx-config,,side
freeCodeCamp,PhoneIDE,https://github.com/freeCodeCamp/PhoneIDE,,side
freeCodeCamp,podcast-upload-app,https://github.com/freeCodeCamp/podcast-upload-app,,side
freeCodeCamp,rdb-alpha,https://github.com/freeCodeCamp/rdb-alpha,,side
freeCodeCamp,react-bootstrap,https://github.com/freeCodeCamp/react-bootstrap,,side
freeCodeCamp,react-notification,https://github.com/freeCodeCamp/react-notification,,side
freeCodeCamp,redirects,https://github.com/freeCodeCamp/redirects,,side
freeCodeCamp,renovate-config,https://github.com/freeCodeCamp/renovate-config,,side
freeCodeCamp,Rust-In-Replit,https://github.com/freeCodeCamp/Rust-In-Replit,,side
freeCodeCamp,scripts,https://github.com/freeCodeCamp/scripts,,side
freeCodeCamp,search-indexer,https://github.com/freeCodeCamp/search-indexer,,side
freeCodeCamp,ses-email-blast,https://github.com/freeCodeCamp/ses-email-blast,,side
freeCodeCamp,socrates,https://github.com/freeCodeCamp/socrates,2026-01-14,side
freeCodeCamp,solana-curriculum,https://github.com/freeCodeCamp/solana-curriculum,,side
freeCodeCamp,store.js,https://github.com/freeCodeCamp/store.js,,side
freeCodeCamp,strip-comments,https://github.com/freeCodeCamp/strip-comments,,side
freeCodeCamp,template,https://github.com/freeCodeCamp/template,,side
freeCodeCamp,turborepo-remote-cache-cloudflare,https://github.com/freeCodeCamp/turborepo-remote-cache-cloudflare,2025-06-18,side
freeCodeCamp,ui,https://github.com/freeCodeCamp/ui,2025-08-28,side
freeCodeCamp,web3-curriculum,https://github.com/freeCodeCamp/web3-curriculum,,side
freeCodeCamp,web3-site,https://github.com/freeCodeCamp/web3-site,,side
ghostty-org,.github,https://github.com/ghostty-org/.github,,side
ghostty-org,discord-bot,https://github.com/ghostty-org/discord-bot,,side
ghostty-org,ghostling,https://github.com/ghostty-org/ghostling,2026-03-20,side
ghostty-org,ghostty,https://github.com/ghostty-org/ghostty,2025-09-03,main
ghostty-org,website,https://github.com/ghostty-org/website,2026-02-24,side
ghostty-org,zig-gobject,https://github.com/ghostty-org/zig-gobject,,side
golang,.allstar,https://github.com/golang/.allstar,,side
golang,.github,https://github.com/golang/.github,,side
golang,appengine,https://github.com/golang/appengine,,side
golang,arch,https://github.com/golang/arch,,side
golang,benchmarks,https://github.com/golang/benchmarks,,side
golang,blog,https://github.com/golang/blog,,side
golang,build,https://github.com/golang/build,,side
golang,crypto,https://github.com/golang/crypto,,side
golang,cwg,https://github.com/golang/cwg,,side
golang,debug,https://github.com/golang/debug,,side
golang,dep,https://github.com/golang/dep,,side
golang,dl,https://github.com/golang/dl,,side
golang,example,https://github.com/golang/example,,side
golang,exp,https://github.com/golang/exp,,side
golang,freetype,https://github.com/golang/freetype,,side
golang,gddo,https://github.com/golang/gddo,,side
golang,geo,https://github.com/golang/geo,,side
golang,glog,https://github.com/golang/glog,,side
golang,go-get-issue-15410,https://github.com/golang/go-get-issue-15410,,side
golang,go,https://github.com/golang/go,,main
golang,gofrontend,https://github.com/golang/gofrontend,,side
golang,govulncheck-action,https://github.com/golang/govulncheck-action,,side
golang,groupcache,https://github.com/golang/groupcache,,side
golang,image,https://github.com/golang/image,,side
golang,leveldb,https://github.com/golang/leveldb,,side
golang,lint,https://github.com/golang/lint,,side
golang,mobile,https://github.com/golang/mobile,,side
golang,mock,https://github.com/golang/mock,,side
golang,mod,https://github.com/golang/mod,,side
golang,net,https://github.com/golang/net,,side
golang,oauth2,https://github.com/golang/oauth2,,side
golang,open2opaque,https://github.com/golang/open2opaque,,side
golang,oscar,https://github.com/golang/oscar,,side
golang,perf,https://github.com/golang/perf,,side
golang,pkgsite-metrics,https://github.com/golang/pkgsite-metrics,,side
golang,pkgsite,https://github.com/golang/pkgsite,,side
golang,playground,https://github.com/golang/playground,,side
golang,proposal,https://github.com/golang/proposal,,side
golang,protobuf,https://github.com/golang/protobuf,,side
golang,review,https://github.com/golang/review,,side
golang,scratch,https://github.com/golang/scratch,,side
golang,snappy,https://github.com/golang/snappy,,side
golang,sublime-build,https://github.com/golang/sublime-build,,side
golang,sublime-config,https://github.com/golang/sublime-config,,side
golang,sync,https://github.com/golang/sync,,side
golang,sys,https://github.com/golang/sys,,side
golang,talks,https://github.com/golang/talks,,side
golang,telemetry,https://github.com/golang/telemetry,,side
golang,term,https://github.com/golang/term,,side
golang,text,https://github.com/golang/text,,side
golang,time,https://github.com/golang/time,,side
golang,tools,https://github.com/golang/tools,,side
golang,tour,https://github.com/golang/tour,,side
golang,vgo,https://github.com/golang/vgo,,side
golang,vscode-go,https://github.com/golang/vscode-go,,side
golang,vuln,https://github.com/golang/vuln,,side
golang,vulndb,https://github.com/golang/vulndb,,side
golang,website,https://github.com/golang/website,,side
golang,wiki,https://github.com/golang/wiki,,side
golang,winstrap,https://github.com/golang/winstrap,,side
golang,xerrors,https://github.com/golang/xerrors,,side
kubernetes,.github,https://github.com/kubernetes/.github,,side
kubernetes,api,https://github.com/kubernetes/api,,side
kubernetes,apiextensions-apiserver,https://github.com/kubernetes/apiextensions-apiserver,,side
kubernetes,apimachinery,https://github.com/kubernetes/apimachinery,,side
kubernetes,apiserver,https://github.com/kubernetes/apiserver,,side
kubernetes,autoscaler,https://github.com/kubernetes/autoscaler,,side
kubernetes,cel-admission-webhook,https://github.com/kubernetes/cel-admission-webhook,,side
kubernetes,cli-runtime,https://github.com/kubernetes/cli-runtime,,side
kubernetes,client-go,https://github.com/kubernetes/client-go,,side
kubernetes,cloud-provider-alibaba-cloud,https://github.com/kubernetes/cloud-provider-alibaba-cloud,,side
kubernetes,cloud-provider-aws,https://github.com/kubernetes/cloud-provider-aws,,side
kubernetes,cloud-provider-gcp,https://github.com/kubernetes/cloud-provider-gcp,,side
kubernetes,cloud-provider-openstack,https://github.com/kubernetes/cloud-provider-openstack,,side
kubernetes,cloud-provider-vsphere,https://github.com/kubernetes/cloud-provider-vsphere,,side
kubernetes,cloud-provider,https://github.com/kubernetes/cloud-provider,,side
kubernetes,cluster-bootstrap,https://github.com/kubernetes/cluster-bootstrap,,side
kubernetes,code-generator,https://github.com/kubernetes/code-generator,,side
kubernetes,committee-security-response,https://github.com/kubernetes/committee-security-response,,side
kubernetes,community,https://github.com/kubernetes/community,,side
kubernetes,component-base,https://github.com/kubernetes/component-base,,side
kubernetes,component-helpers,https://github.com/kubernetes/component-helpers,,side
kubernetes,contributor-site,https://github.com/kubernetes/contributor-site,,side
kubernetes,controller-manager,https://github.com/kubernetes/controller-manager,,side
kubernetes,cri-api,https://github.com/kubernetes/cri-api,,side
kubernetes,cri-client,https://github.com/kubernetes/cri-client,,side
kubernetes,cri-streaming,https://github.com/kubernetes/cri-streaming,,side
kubernetes,csi-translation-lib,https://github.com/kubernetes/csi-translation-lib,,side
kubernetes,design-proposals-archive,https://github.com/kubernetes/design-proposals-archive,,side
kubernetes,dns,https://github.com/kubernetes/dns,,side
kubernetes,dynamic-resource-allocation,https://github.com/kubernetes/dynamic-resource-allocation,,side
kubernetes,endpointslice,https://github.com/kubernetes/endpointslice,,side
kubernetes,enhancements,https://github.com/kubernetes/enhancements,,side
kubernetes,examples,https://github.com/kubernetes/examples,,side
kubernetes,externaljwt,https://github.com/kubernetes/externaljwt,,side
kubernetes,gengo,https://github.com/kubernetes/gengo,,side
kubernetes,git-sync,https://github.com/kubernetes/git-sync,,side
kubernetes,ingress-gce,https://github.com/kubernetes/ingress-gce,,side
kubernetes,ingress-nginx,https://github.com/kubernetes/ingress-nginx,,side
kubernetes,k8s.io,https://github.com/kubernetes/k8s.io,,side
kubernetes,klog,https://github.com/kubernetes/klog,,side
kubernetes,kms,https://github.com/kubernetes/kms,,side
kubernetes,kompose,https://github.com/kubernetes/kompose,,side
kubernetes,kops,https://github.com/kubernetes/kops,,side
kubernetes,kube-aggregator,https://github.com/kubernetes/kube-aggregator,,side
kubernetes,kube-controller-manager,https://github.com/kubernetes/kube-controller-manager,,side
kubernetes,kube-openapi,https://github.com/kubernetes/kube-openapi,,side
kubernetes,kube-proxy,https://github.com/kubernetes/kube-proxy,,side
kubernetes,kube-scheduler,https://github.com/kubernetes/kube-scheduler,,side
kubernetes,kube-state-metrics,https://github.com/kubernetes/kube-state-metrics,,side
kubernetes,kubeadm,https://github.com/kubernetes/kubeadm,,side
kubernetes,kubectl,https://github.com/kubernetes/kubectl,,side
kubernetes,kubelet,https://github.com/kubernetes/kubelet,,side
kubernetes,kubernetes-template-project,https://github.com/kubernetes/kubernetes-template-project,,side
kubernetes,kubernetes,https://github.com/kubernetes/kubernetes,2026-05-09,main
kubernetes,legacy-cloud-providers,https://github.com/kubernetes/legacy-cloud-providers,,side
kubernetes,metrics,https://github.com/kubernetes/metrics,,side
kubernetes,minikube,https://github.com/kubernetes/minikube,,side
kubernetes,mount-utils,https://github.com/kubernetes/mount-utils,,side
kubernetes,node-api,https://github.com/kubernetes/node-api,,side
kubernetes,node-problem-detector,https://github.com/kubernetes/node-problem-detector,,side
kubernetes,org,https://github.com/kubernetes/org,,side
kubernetes,perf-tests,https://github.com/kubernetes/perf-tests,,side
kubernetes,pod-security-admission,https://github.com/kubernetes/pod-security-admission,,side
kubernetes,publishing-bot,https://github.com/kubernetes/publishing-bot,,side
kubernetes,registry.k8s.io,https://github.com/kubernetes/registry.k8s.io,,side
kubernetes,release,https://github.com/kubernetes/release,,side
kubernetes,repo-infra,https://github.com/kubernetes/repo-infra,,side
kubernetes,sample-apiserver,https://github.com/kubernetes/sample-apiserver,,side
kubernetes,sample-cli-plugin,https://github.com/kubernetes/sample-cli-plugin,,side
kubernetes,sample-controller,https://github.com/kubernetes/sample-controller,,side
kubernetes,sig-release,https://github.com/kubernetes/sig-release,,side
kubernetes,sig-security,https://github.com/kubernetes/sig-security,,side
kubernetes,sig-testing,https://github.com/kubernetes/sig-testing,,side
kubernetes,steering,https://github.com/kubernetes/steering,,side
kubernetes,streaming,https://github.com/kubernetes/streaming,,side
kubernetes,system-validators,https://github.com/kubernetes/system-validators,,side
kubernetes,test-infra,https://github.com/kubernetes/test-infra,,side
kubernetes,utils,https://github.com/kubernetes/utils,,side
kubernetes,website,https://github.com/kubernetes/website,,side
langchain-ai,deepagents,https://github.com/langchain-ai/deepagents,,side
langchain-ai,docs,https://github.com/langchain-ai/docs,,side
langchain-ai,langchain-api-docs-html,https://github.com/langchain-ai/langchain-api-docs-html,,side
langchain-ai,langchain,https://github.com/langchain-ai/langchain,2025-07-21,main
langchain-ai,langchainjs,https://github.com/langchain-ai/langchainjs,,side
langchain-ai,langgraph,https://github.com/langchain-ai/langgraph,,side
langchain-ai,langsmith-docs,https://github.com/langchain-ai/langsmith-docs,,side
nodejs,.github,https://github.com/nodejs/.github,,side
nodejs,abi-stable-node,https://github.com/nodejs/abi-stable-node,,side
nodejs,admin,https://github.com/nodejs/admin,,side
nodejs,amaro,https://github.com/nodejs/amaro,,side
nodejs,bluesky,https://github.com/nodejs/bluesky,,side
nodejs,branch-diff,https://github.com/nodejs/branch-diff,,side
nodejs,build-toolchain-next,https://github.com/nodejs/build-toolchain-next,,side
nodejs,build,https://github.com/nodejs/build,,side
nodejs,caritat,https://github.com/nodejs/caritat,,side
nodejs,changelog-maker,https://github.com/nodejs/changelog-maker,,side
nodejs,citgm,https://github.com/nodejs/citgm,,side
nodejs,cjs-module-lexer,https://github.com/nodejs/cjs-module-lexer,,side
nodejs,collaborators-public-votes,https://github.com/nodejs/collaborators-public-votes,,side
nodejs,commit-stream,https://github.com/nodejs/commit-stream,,side
nodejs,core-validate-commit,https://github.com/nodejs/core-validate-commit,,side
nodejs,corepack,https://github.com/nodejs/corepack,,side
nodejs,create-node-meeting-artifacts,https://github.com/nodejs/create-node-meeting-artifacts,,side
nodejs,devcontainer,https://github.com/nodejs/devcontainer,,side
nodejs,diagnostics,https://github.com/nodejs/diagnostics,,side
nodejs,discord-status-worker,https://github.com/nodejs/discord-status-worker,,side
nodejs,doc-kit,https://github.com/nodejs/doc-kit,,side
nodejs,docker-node,https://github.com/nodejs/docker-node,,side
nodejs,email,https://github.com/nodejs/email,,side
nodejs,eslint-plugin-nodejs-internal,https://github.com/nodejs/eslint-plugin-nodejs-internal,,side
nodejs,full-icu-npm,https://github.com/nodejs/full-icu-npm,,side
nodejs,full-icu-test,https://github.com/nodejs/full-icu-test,,side
nodejs,github-bot,https://github.com/nodejs/github-bot,,side
nodejs,gyp-next,https://github.com/nodejs/gyp-next,,side
nodejs,Gzemnid,https://github.com/nodejs/Gzemnid,,side
nodejs,help,https://github.com/nodejs/help,,side
nodejs,http-next,https://github.com/nodejs/http-next,,side
nodejs,icu4c-data-npm,https://github.com/nodejs/icu4c-data-npm,,side
nodejs,import-in-the-middle,https://github.com/nodejs/import-in-the-middle,,side
nodejs,is-my-node-vulnerable,https://github.com/nodejs/is-my-node-vulnerable,,side
nodejs,jenkins-alerts,https://github.com/nodejs/jenkins-alerts,,side
nodejs,learn,https://github.com/nodejs/learn,,side
nodejs,llhttp,https://github.com/nodejs/llhttp,,side
nodejs,llnode,https://github.com/nodejs/llnode,,side
nodejs,llparse-builder,https://github.com/nodejs/llparse-builder,,side
nodejs,llparse-frontend,https://github.com/nodejs/llparse-frontend,,side
nodejs,llparse-test-fixture,https://github.com/nodejs/llparse-test-fixture,,side
nodejs,llparse,https://github.com/nodejs/llparse,,side
nodejs,loaders-test,https://github.com/nodejs/loaders-test,,side
nodejs,loaders,https://github.com/nodejs/loaders,,side
nodejs,lts-schedule,https://github.com/nodejs/lts-schedule,,side
nodejs,make-node-meeting,https://github.com/nodejs/make-node-meeting,,side
nodejs,merve,https://github.com/nodejs/merve,,side
nodejs,mikeal,https://github.com/nodejs/mikeal,,side
nodejs,nan,https://github.com/nodejs/nan,,side
nodejs,nbytes,https://github.com/nodejs/nbytes,,side
nodejs,ncrypto,https://github.com/nodejs/ncrypto,,side
nodejs,next-10,https://github.com/nodejs/next-10,,side
nodejs,node-addon-api,https://github.com/nodejs/node-addon-api,,side
nodejs,node-addon-examples,https://github.com/nodejs/node-addon-examples,,side
nodejs,node-api-cts,https://github.com/nodejs/node-api-cts,,side
nodejs,node-api-headers,https://github.com/nodejs/node-api-headers,,side
nodejs,node-auto-test,https://github.com/nodejs/node-auto-test,,side
nodejs,node-code-ide-configs,https://github.com/nodejs/node-code-ide-configs,,side
nodejs,node-core-test,https://github.com/nodejs/node-core-test,,side
nodejs,node-core-utils,https://github.com/nodejs/node-core-utils,,side
nodejs,node-gyp,https://github.com/nodejs/node-gyp,,side
nodejs,node-meeting-agenda,https://github.com/nodejs/node-meeting-agenda,,side
nodejs,node-pr-labeler,https://github.com/nodejs/node-pr-labeler,,side
nodejs,node-v8,https://github.com/nodejs/node-v8,,side
nodejs,node-version-jenkins-plugin,https://github.com/nodejs/node-version-jenkins-plugin,,side
nodejs,node,https://github.com/nodejs/node,2026-08-25,main
nodejs,nodejs-cve-checker,https://github.com/nodejs/nodejs-cve-checker,,side
nodejs,nodejs-dependency-vuln-assessments,https://github.com/nodejs/nodejs-dependency-vuln-assessments,,side
nodejs,nodejs-dist-indexer,https://github.com/nodejs/nodejs-dist-indexer,,side
nodejs,nodejs-latest-linker,https://github.com/nodejs/nodejs-latest-linker,,side
nodejs,nodejs-news-feeder,https://github.com/nodejs/nodejs-news-feeder,,side
nodejs,nodejs-nightly-builder,https://github.com/nodejs/nodejs-nightly-builder,,side
nodejs,nodejs.org,https://github.com/nodejs/nodejs.org,,side
nodejs,official-images,https://github.com/nodejs/official-images,,side
nodejs,orchestrion-js,https://github.com/nodejs/orchestrion-js,,side
nodejs,package-examples,https://github.com/nodejs/package-examples,,side
nodejs,package-maintenance,https://github.com/nodejs/package-maintenance,,side
nodejs,performance,https://github.com/nodejs/performance,,side
nodejs,postject,https://github.com/nodejs/postject,,side
nodejs,readable-stream,https://github.com/nodejs/readable-stream,,side
